_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
109,25377,0,0.997698,135,151,16,0.997664,18,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
110,25445,0,0.997451,135,151,16,0.997414,16,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
111,25488,0,0.997452,135,151,16,0.997415,19,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
112,25508,0,0.997449,135,151,16,0.997413,2,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
113,25547,0,0.997486,135,151,16,0.997449,15,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
114,25580,0,0.997769,135,151,16,0.997735,26,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
115,25611,0,0.997765,135,151,16,0.997731,12,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
116,25634,0,0.997773,135,151,16,0.997739,31,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
117,25664,0,0.997774,135,151,16,0.997740,10,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
118,25679,0,0.997724,135,151,16,0.997690,7,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
119,25714,0,0.997725,135,151,16,0.997691,30,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
120,25735,0,0.997729,135,151,16,0.997695,29,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
121,25749,0,0.997692,135,151,16,0.997658,6,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
122,25781,0,0.997699,135,151,16,0.997664,0,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
123,25815,0,0.997733,135,151,16,0.997698,23,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
124,25850,0,0.997705,135,151,16,0.997671,1,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
125,25866,0,0.997717,135,151,16,0.997683,5,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3212 sort.c:3492 sort.c:3497 ,
126,28422,0,0.997352,136,151,15,0.997294,21,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2590 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3492 sort.c:3497 ,
127,28578,0,0.997427,137,151,14,0.997371,27,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2570 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:3492 sort.c:3497 ,
128,28630,0,0.997480,140,151,11,0.997426,25,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
129,28660,0,0.997488,140,151,11,0.997434,4,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
130,28673,0,0.997488,140,151,11,0.997434,20,sort.c:1768 sort.c:2032 sort.c:2281 sort.c:2298 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
131,31253,0,0.999085,142,151,9,0.999081,13,sort.c:1768 sort.c:2298 sort.c:2604 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
132,31357,0,0.999187,143,151,8,0.999182,22,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
133,31442,0,0.999231,143,151,8,0.999222,9,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
134,31475,0,0.999231,143,151,8,0.999222,18,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 ,
135,34022,0,0.999273,145,151,6,0.999275,28,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
136,34123,0,0.999371,145,151,6,0.999372,14,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
137,34142,0,0.999506,145,151,6,0.999506,17,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
138,34158,0,0.999601,145,151,6,0.999601,15,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
139,34176,0,0.999402,145,151,6,0.999403,31,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
140,34192,0,0.999391,145,151,6,0.999392,3,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
141,34209,0,0.999345,145,151,6,0.999343,19,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
142,34229,0,0.999434,145,151,6,0.999436,12,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
143,34248,0,0.999434,145,151,6,0.999435,2,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
144,34260,0,0.999433,145,151,6,0.999435,26,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
145,34273,0,0.999437,145,151,6,0.999438,11,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
146,34286,0,0.999410,145,151,6,0.999411,8,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
147,34301,0,0.999428,145,151,6,0.999429,24,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
148,34315,0,0.999422,145,151,6,0.999423,10,sort.c:1768 sort.c:2298 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
149,36863,0,0.999394,146,151,5,0.999395,16,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
150,36919,0,0.999303,146,151,5,0.999303,7,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
151,36932,0,0.999303,146,151,5,0.999303,30,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
152,39460,0,0.999376,146,151,5,0.999377,29,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
153,39497,0,0.999427,146,151,5,0.999428,6,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
154,39513,0,0.999448,146,151,5,0.999449,25,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
155,39527,0,0.999451,146,151,5,0.999453,4,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
156,39541,0,0.999451,146,151,5,0.999453,0,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
157,42066,0,0.999513,146,151,5,0.999515,9,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
158,42089,0,0.999510,146,151,5,0.999511,14,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
159,42104,0,0.999510,146,151,5,0.999511,17,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
160,44612,0,0.999546,146,151,5,0.999547,28,sort.c:1768 sort.c:2695 sort.c:2698 sort.c:2747 sort.c:2752 ,
161,44666,0,0.999566,148,151,3,0.999568,21,sort.c:1768 sort.c:2747 sort.c:2752 ,
162,44681,0,0.999566,148,151,3,0.999568,5,sort.c:1768 sort.c:2747 sort.c:2752 ,
163,47193,0,0.999574,148,151,3,0.999576,31,sort.c:1768 sort.c:2747 sort.c:2752 ,
164,47227,0,0.999608,149,151,2,0.999610,13,sort.c:1768 sort.c:2752 ,
165,47242,0,0.999608,149,151,2,0.999610,18,sort.c:1768 sort.c:2752 ,
166,49735,0,0.999647,149,151,2,0.999649,27,sort.c:1768 sort.c:2752 ,
167,49767,0,0.999695,150,151,1,0.999697,1,sort.c:1768 ,
168,49801,0,0.999703,150,151,1,0.999704,22,sort.c:1768 ,
169,49817,0,0.999703,150,151,1,0.999704,23,sort.c:1768 ,
170,52335,0,0.999624,150,151,1,0.999626,12,sort.c:1768 ,
171,52350,0,0.999603,150,151,1,0.999605,3,sort.c:1768 ,
172,52366,0,0.999631,150,151,1,0.999633,15,sort.c:1768 ,
173,52381,0,0.999647,150,151,1,0.999649,19,sort.c:1768 ,
174,52400,0,0.999643,150,151,1,0.999644,20,sort.c:1768 ,
175,52414,0,0.999646,150,151,1,0.999648,8,sort.c:1768 ,
176,52427,0,0.999646,150,151,1,0.999648,2,sort.c:1768 ,
177,54931,0,0.999678,150,151,1,0.999679,16,sort.c:1768 ,
178,54947,0,0.999645,150,151,1,0.999647,24,sort.c:1768 ,
179,54962,0,0.999645,150,151,1,0.999647,11,sort.c:1768 ,
180,57468,0,0.999647,150,151,1,0.999649,26,sort.c:1768 ,
181,57484,0,0.999648,150,151,1,0.999650,7,sort.c:1768 ,
182,57499,0,0.999658,150,151,1,0.999660,10,sort.c:1768 ,
183,57512,0,0.999658,150,151,1,0.999660,30,sort.c:1768 ,
184,60011,0,0.999646,150,151,1,0.999648,29,sort.c:1768 ,
185,60026,0,0.999646,150,151,1,0.999648,6,sort.c:1768 ,
186,62544,0,0.999688,150,151,1,0.999689,25,sort.c:1768 ,
187,62557,0,0.999688,150,151,1,0.999689,4,sort.c:1768 ,
188,65055,0,0.999689,150,151,1,0.999691,0,sort.c:1768 ,
189,65068,0,0.999689,150,151,1,0.999691,21,sort.c:1768 ,
190,67550,0,0.999674,150,151,1,0.999676,9,sort.c:1768 ,
191,67566,0,0.999702,150,151,1,0.999703,31,sort.c:1768 ,
192,67579,0,0.999702,150,151,1,0.999703,1,sort.c:1768 ,
193,67599,0,0.999639,150,151,1,0.999641,27,sort.c:1768 ,
194,67614,0,0.999637,150,151,1,0.999639,17,sort.c:1768 ,
195,67633,0,0.999698,150,151,1,0.999699,5,sort.c:1768 ,
196,67645,0,0.999745,150,151,1,0.999747,13,sort.c:1768 ,
197,67660,0,0.999715,150,151,1,0.999716,14,sort.c:1768 ,
198,67680,0,0.999648,150,151,1,0.999650,19,sort.c:1768 ,
199,67696,0,0.999719,150,151,1,0.999720,22,sort.c:1768 ,
200,67713,0,0.999754,150,151,1,0.999755,3,sort.c:1768 ,
201,67727,0,0.999754,150,151,1,0.999755,24,sort.c:1768 ,
202,70213,0,0.999769,150,151,1,0.999770,26,sort.c:1768 ,
203,72697,0,0.999837,150,151,1,0.999838,12,sort.c:1768 ,
204,72712,0,0.999777,150,151,1,0.999778,20,sort.c:1768 ,
205,75182,0,0.999737,150,151,1,0.999738,30,sort.c:1768 ,
206,75195,0,0.999759,150,151,1,0.999760,16,sort.c:1768 ,
207,75214,0,0.999765,150,151,1,0.999766,18,sort.c:1768 ,
208,77710,0,0.999814,150,151,1,0.999814,23,sort.c:1768 ,
209,77725,0,0.999845,150,151,1,0.999846,15,sort.c:1768 ,
210,77741,0,0.999847,150,151,1,0.999848,29,sort.c:1768 ,
211,77753,0,0.999847,150,151,1,0.999848,28,sort.c:1768 ,
212,80235,0,0.999808,150,151,1,0.999808,11,sort.c:1768 ,
213,80248,0,0.999808,150,151,1,0.999808,10,sort.c:1768 ,
214,82743,0,0.999783,150,151,1,0.999784,2,sort.c:1768 ,
215,82761,0,0.999798,150,151,1,0.999799,8,sort.c:1768 ,
216,85239,0,0.999781,150,151,1,0.999782,7,sort.c:1768 ,
217,87722,0,0.999816,150,151,1,0.999817,6,sort.c:1768 ,
218,87734,0,0.999816,150,151,1,0.999817,25,sort.c:1768 ,
219,90210,0,0.999834,150,151,1,0.999835,4,sort.c:1768 ,
220,90225,0,0.999834,150,151,1,0.999835,0,sort.c:1768 ,
221,92687,0,0.999745,150,151,1,0.999746,21,sort.c:1768 ,
222,92702,0,0.999715,150,151,1,0.999716,9,sort.c:1768 ,
223,92715,0,0.999727,150,151,1,0.999728,31,sort.c:1768 ,
224,92733,0,0.999827,150,151,1,0.999827,27,sort.c:1768 ,
225,92753,0,0.999781,150,151,1,0.999782,1,sort.c:1768 ,
226,92772,0,0.999940,150,151,1,0.999941,14,sort.c:1768 ,
227,95238,0,0.999936,150,151,1,0.999936,17,sort.c:1768 ,
228,95256,0,0.999936,150,151,1,0.999937,13,sort.c:1768 ,
229,97749,0,0.999895,150,151,1,0.999895,5,sort.c:1768 ,
230,97764,0,0.999903,150,151,1,0.999903,30,sort.c:1768 ,
231,97780,0,0.999904,150,151,1,0.999904,22,sort.c:1768 ,
232,97798,0,0.999922,150,151,1,0.999922,19,sort.c:1768 ,
233,97820,0,0.999951,150,151,1,0.999951,29,sort.c:1768 ,
234,97837,0,0.999953,150,151,1,0.999953,26,sort.c:1768 ,
235,97851,0,0.999950,150,151,1,0.999951,12,sort.c:1768 ,
236,97865,0,0.999947,150,151,1,0.999948,24,sort.c:1768 ,
237,100335,0,0.999960,150,151,1,0.999960,20,sort.c:1768 ,
238,100350,0,0.999962,150,151,1,0.999962,18,sort.c:1768 ,
239,102830,0,0.999793,150,151,1,0.999793,15,sort.c:1768 ,
240,102845,0,0.999793,150,151,1,0.999794,3,sort.c:1768 ,
241,102862,0,0.999796,150,151,1,0.999797,8,sort.c:1768 ,
242,102879,0,0.999855,150,151,1,0.999856,28,sort.c:1768 ,
243,102897,0,0.999882,150,151,1,0.999882,23,sort.c:1768 ,
244,102916,0,0.999891,150,151,1,0.999891,11,sort.c:1768 ,
245,102930,0,0.999900,150,151,1,0.999901,10,sort.c:1768 ,
246,102947,0,0.999867,150,151,1,0.999868,2,sort.c:1768 ,
247,102962,0,0.999881,150,151,1,0.999881,4,sort.c:1768 ,
248,102982,0,0.999891,150,151,1,0.999892,6,sort.c:1768 ,
249,105461,0,0.999892,150,151,1,0.999892,16,sort.c:1768 ,
250,105477,0,0.999902,150,151,1,0.999903,7,sort.c:1768 ,
251,105492,0,0.999882,150,151,1,0.999883,27,sort.c:1768 ,
252,105507,0,0.999867,150,151,1,0.999868,0,sort.c:1768 ,
253,105522,0,0.999914,150,151,1,0.999914,25,sort.c:1768 ,
254,105539,0,0.999880,150,151,1,0.999881,31,sort.c:1768 ,
255,105552,0,0.999880,150,151,1,0.999881,9,sort.c:1768 ,
256,108027,0,0.999880,150,151,1,0.999881,21,sort.c:1768 ,
257,110505,0,0.999861,150,151,1,0.999862,1,sort.c:1768 ,
258,110528,0,0.999882,150,151,1,0.999882,17,sort.c:1768 ,
259,113034,0,0.999832,150,151,1,0.999832,14,sort.c:1768 ,
260,113103,0,0.999908,150,151,1,0.999908,30,sort.c:1768 ,
261,113176,0,0.999908,150,151,1,0.999908,5,sort.c:1768 ,
262,113248,0,0.999933,150,151,1,0.999933,13,sort.c:1768 ,
263,113280,0,0.999897,150,151,1,0.999897,22,sort.c:1768 ,
264,115809,0,0.999945,150,151,1,0.999945,24,sort.c:1768 ,
265,115873,0,0.999966,150,151,1,0.999966,19,sort.c:1768 ,
266,115945,0,0.999948,150,151,1,0.999949,26,sort.c:1768 ,
267,116019,0,0.999985,150,151,1,0.999985,29,sort.c:1768 ,
268,116055,0,0.999964,150,151,1,0.999965,20,sort.c:1768 ,
269,118579,0,0.999925,150,151,1,0.999926,12,sort.c:1768 ,
270,118652,0,0.999838,150,151,1,0.999839,18,sort.c:1768 ,
271,121142,0,0.999993,150,151,1,0.999993,3,sort.c:1768 ,
272,121210,0,0.999996,150,151,1,0.999996,15,sort.c:1768 ,
273,121267,0,1.000000,151,151,0,1.000000,4,,
274,123726,0,1.000000,151,151,0,1.000000,23,,
275,126215,0,1.000000,151,151,0,1.000000,28,,
276,128723,0,1.000000,151,151,0,1.000000,2,,
277,131196,0,1.000000,151,151,0,1.000000,27,,
278,133672,0,1.000000,151,151,0,1.000000,8,,
279,136194,0,1.000000,151,151,0,1.000000,10,,
280,138687,0,1.000000,151,151,0,1.000000,11,,
281,141141,0,1.000000,151,151,0,1.000000,7,,
282,143612,0,1.000000,151,151,0,1.000000,21,,

MED,34209,0,0.999391,145,151,6,0.999392,16,nan,
SIR,29699,0,0.00221411,9.5,0,9.5,0.0022399,8,nan,
MEAN,50325.8,-5.39576,0.988516,138.067,151,12.9329,0.988574,15.7703,nan,
MIN,100,-836,0.0607379,6,151,0,0.113476,0,nan,
MAX,143612,0,1,151,151,145,1,31,nan,
