_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
71,16847,0,0.999974,62,65,3,0.999977,10,channel.c:1023 channel.c:458 client.c:1122 ,
72,18076,0,0.999990,63,65,2,0.999991,7,channel.c:458 client.c:1122 ,
73,19274,0,0.999990,63,65,2,0.999991,5,channel.c:458 client.c:1122 ,
74,20469,0,0.999990,63,65,2,0.999991,11,channel.c:458 client.c:1122 ,
75,21682,0,0.999995,64,65,1,0.999995,26,channel.c:458 ,
76,21701,0,0.999995,64,65,1,0.999995,6,channel.c:458 ,
77,22928,0,0.999995,64,65,1,0.999995,24,channel.c:458 ,
78,24137,0,0.999996,64,65,1,0.999997,16,channel.c:458 ,
79,25327,0,0.999996,64,65,1,0.999997,28,channel.c:458 ,
80,26522,0,0.999996,64,65,1,0.999997,18,channel.c:458 ,
81,27679,0,0.999996,64,65,1,0.999997,1,channel.c:458 ,

MED,3430,0,0.998717,59,65,6,0.998837,16,nan,
SIR,4464,0,0.00156557,1,0,1,0.00142375,8.5,nan,
MEAN,7678.11,-0.780488,0.994397,59.2561,65,5.7439,0.995082,15.6585,nan,
MIN,480,-64,0.720205,17,65,1,0.760864,0,nan,
MAX,27679,0,0.999996,64,65,48,0.999997,31,nan,
