_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
61,11749,0,0.997746,59,65,6,0.997945,23,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
62,11761,0,0.997746,59,65,6,0.997945,4,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
63,12992,0,0.998140,59,65,6,0.998305,9,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
64,13044,0,0.998165,59,65,6,0.998328,11,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
65,13066,0,0.998165,59,65,6,0.998328,18,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
66,14288,0,0.998294,59,65,6,0.998442,17,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
67,15523,0,0.998383,59,65,6,0.998525,3,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
68,15537,0,0.998369,59,65,6,0.998511,2,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
69,16790,0,0.998831,59,65,6,0.998945,22,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
70,16817,0,0.998831,59,65,6,0.998945,27,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
71,16847,0,0.998831,59,65,6,0.998945,31,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
72,18076,0,0.998927,59,65,6,0.999032,14,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
73,19274,0,0.999019,59,65,6,0.999106,15,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
74,20469,0,0.999048,59,65,6,0.999133,11,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
75,21682,0,0.999134,59,65,6,0.999210,18,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
76,21701,0,0.999134,59,65,6,0.999210,17,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
77,22928,0,0.999213,59,65,6,0.999283,3,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
78,24137,0,0.999250,59,65,6,0.999313,29,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
79,25327,0,0.999247,59,65,6,0.999312,28,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
80,26522,0,0.999347,60,65,5,0.999404,2,channel.c:1023 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
81,27679,0,0.999389,60,65,5,0.999439,22,channel.c:1023 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,

MED,3430,0,0.990601,56,65,9,0.991331,16,nan,
SIR,4464,0,0.00442765,3,0,3,0.00405849,7.5,nan,
MEAN,7678.11,0,0.991321,55.4756,65,9.52439,0.992024,15.6341,nan,
MIN,480,0,0.938356,38,65,5,0.943956,0,nan,
MAX,27679,0,0.999389,60,65,27,0.999439,31,nan,
