_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
139,34176,-4,0.779870,44,151,107,0.778570,5,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
140,34192,-4,0.780778,44,151,107,0.779535,22,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
141,34209,-4,0.781346,44,151,107,0.780153,28,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
142,34229,-4,0.782157,44,151,107,0.780927,17,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
143,34248,-4,0.780990,44,151,107,0.779837,23,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
144,34260,-4,0.780434,44,151,107,0.779197,24,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
145,34273,-4,0.780945,44,151,107,0.779762,25,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
146,34286,-4,0.780733,44,151,107,0.779531,8,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
147,34301,-4,0.780855,44,151,107,0.779662,15,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
148,34315,-4,0.781011,44,151,107,0.779823,7,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
149,36863,-1,0.787312,43,151,108,0.786560,26,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
150,36919,-1,0.787708,43,151,108,0.786948,4,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
151,36932,-1,0.787708,43,151,108,0.786948,9,sort.c:1000 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
152,39460,-1,0.801062,45,151,106,0.799304,27,sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
153,39497,-1,0.802534,45,151,106,0.800645,18,sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2400 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4674 sort.c:4759 sort.c:987 ,
